Time,Time (microseconds),Computer,Reason,Tag(s),Action,Rank,Direction,Interface,Frame Type,Protocol,Flags,Source IP,Source MAC,Source Port,Destination IP,Destination MAC,Destination Port,Packet Size,Repeat Count,End Time,Flow,Status,Note,Data Flags,Data Index,Data,Event Origin
"April 9, 2018 15:15:42",1523283342479405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,37203,129.12.44.154,FA:16:3E:68:2D:73,2022,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342475406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,53894,129.12.44.154,FA:16:3E:68:2D:73,1916,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342475407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,5108,129.12.44.154,FA:16:3E:68:2D:73,1969,0,2,"April 9, 2018 15:15:50",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342475405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,26364,129.12.44.154,FA:16:3E:68:2D:73,1863,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342471408,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,20235,129.12.44.154,FA:16:3E:68:2D:73,1810,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342471407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,5532,129.12.44.154,FA:16:3E:68:2D:73,1757,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342471406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,62082,129.12.44.154,FA:16:3E:68:2D:73,1704,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342471405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,30535,129.12.44.154,FA:16:3E:68:2D:73,1651,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342467407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,53281,129.12.44.154,FA:16:3E:68:2D:73,1545,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342467408,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,44872,129.12.44.154,FA:16:3E:68:2D:73,1598,0,2,"April 9, 2018 15:15:50",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342467406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,6226,129.12.44.154,FA:16:3E:68:2D:73,1492,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342467405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,8797,129.12.44.154,FA:16:3E:68:2D:73,1439,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342463407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,24136,129.12.44.154,FA:16:3E:68:2D:73,1386,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342463406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,37796,129.12.44.154,FA:16:3E:68:2D:73,1333,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342463405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,38587,129.12.44.154,FA:16:3E:68:2D:73,1280,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342459408,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,9780,129.12.44.154,FA:16:3E:68:2D:73,1227,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342459407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,59331,129.12.44.154,FA:16:3E:68:2D:73,1068,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342459406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,29987,129.12.44.154,FA:16:3E:68:2D:73,750,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342459405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,37674,129.12.44.154,FA:16:3E:68:2D:73,697,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342455407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,4313,129.12.44.154,FA:16:3E:68:2D:73,644,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342455406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,34562,129.12.44.154,FA:16:3E:68:2D:73,591,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342455405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,43312,129.12.44.154,FA:16:3E:68:2D:73,538,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342451407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,35794,129.12.44.154,FA:16:3E:68:2D:73,432,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342451408,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,31126,129.12.44.154,FA:16:3E:68:2D:73,485,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342451406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,26893,129.12.44.154,FA:16:3E:68:2D:73,379,0,2,"April 9, 2018 15:15:50",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342451405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,34775,129.12.44.154,FA:16:3E:68:2D:73,220,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342447405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,40758,129.12.44.154,FA:16:3E:68:2D:73,48001,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342447408,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,56814,129.12.44.154,FA:16:3E:68:2D:73,167,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342447407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,29156,129.12.44.154,FA:16:3E:68:2D:73,114,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342447406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,47253,129.12.44.154,FA:16:3E:68:2D:73,61,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342443406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,57036,129.12.44.154,FA:16:3E:68:2D:73,38037,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342443407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,2028,129.12.44.154,FA:16:3E:68:2D:73,41111,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342443405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,17273,129.12.44.154,FA:16:3E:68:2D:73,32896,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342439408,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,49698,129.12.44.154,FA:16:3E:68:2D:73,21554,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342439407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,44118,129.12.44.154,FA:16:3E:68:2D:73,19540,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342439406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,6742,129.12.44.154,FA:16:3E:68:2D:73,16360,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342439405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,41251,129.12.44.154,FA:16:3E:68:2D:73,13710,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342435407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,3863,129.12.44.154,FA:16:3E:68:2D:73,10000,0,2,"April 9, 2018 15:15:50",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342435406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,15732,129.12.44.154,FA:16:3E:68:2D:73,9205,0,2,"April 9, 2018 15:15:50",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342435405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,31467,129.12.44.154,FA:16:3E:68:2D:73,9152,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342431408,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,1325,129.12.44.154,FA:16:3E:68:2D:73,9099,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342431407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,57286,129.12.44.154,FA:16:3E:68:2D:73,8887,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342431406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,23064,129.12.44.154,FA:16:3E:68:2D:73,8834,0,2,"April 9, 2018 15:15:50",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342431405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,32319,129.12.44.154,FA:16:3E:68:2D:73,7933,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342427407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,27638,129.12.44.154,FA:16:3E:68:2D:73,6714,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342427408,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,41533,129.12.44.154,FA:16:3E:68:2D:73,6767,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342427406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,11341,129.12.44.154,FA:16:3E:68:2D:73,6502,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342427405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,44190,129.12.44.154,FA:16:3E:68:2D:73,6343,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342423407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,46808,129.12.44.154,FA:16:3E:68:2D:73,5813,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342423406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,21024,129.12.44.154,FA:16:3E:68:2D:73,5601,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342423405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,36637,129.12.44.154,FA:16:3E:68:2D:73,5177,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342419408,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,39435,129.12.44.154,FA:16:3E:68:2D:73,5071,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342419407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,13245,129.12.44.154,FA:16:3E:68:2D:73,4011,0,2,"April 9, 2018 15:15:50",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342419405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,20611,129.12.44.154,FA:16:3E:68:2D:73,3799,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342419406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,5571,129.12.44.154,FA:16:3E:68:2D:73,3852,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342415407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,3077,129.12.44.154,FA:16:3E:68:2D:73,3746,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342415405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,31764,129.12.44.154,FA:16:3E:68:2D:73,3640,0,2,"April 9, 2018 15:15:50",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342415406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,19283,129.12.44.154,FA:16:3E:68:2D:73,3693,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342411408,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,3379,129.12.44.154,FA:16:3E:68:2D:73,3587,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342411407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,24659,129.12.44.154,FA:16:3E:68:2D:73,3534,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342411406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,59030,129.12.44.154,FA:16:3E:68:2D:73,3481,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342411405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,54189,129.12.44.154,FA:16:3E:68:2D:73,3428,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342407407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,13120,129.12.44.154,FA:16:3E:68:2D:73,3375,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342407405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,19623,129.12.44.154,FA:16:3E:68:2D:73,3216,0,2,"April 9, 2018 15:15:50",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342407406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,17369,129.12.44.154,FA:16:3E:68:2D:73,3269,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342403408,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,54246,129.12.44.154,FA:16:3E:68:2D:73,3163,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342403407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,9830,129.12.44.154,FA:16:3E:68:2D:73,3110,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342403406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,60240,129.12.44.154,FA:16:3E:68:2D:73,3057,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342403405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,38121,129.12.44.154,FA:16:3E:68:2D:73,3004,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342399408,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,47792,129.12.44.154,FA:16:3E:68:2D:73,2951,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342399406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,32959,129.12.44.154,FA:16:3E:68:2D:73,2845,0,2,"April 9, 2018 15:15:50",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342399405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,23044,129.12.44.154,FA:16:3E:68:2D:73,2792,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342399407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,21853,129.12.44.154,FA:16:3E:68:2D:73,2898,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342395407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,2964,129.12.44.154,FA:16:3E:68:2D:73,2739,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342395406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,56758,129.12.44.154,FA:16:3E:68:2D:73,2686,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342395405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,13410,129.12.44.154,FA:16:3E:68:2D:73,2633,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342391408,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,59402,129.12.44.154,FA:16:3E:68:2D:73,2580,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342391407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,23919,129.12.44.154,FA:16:3E:68:2D:73,2527,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342391405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,42005,129.12.44.154,FA:16:3E:68:2D:73,2421,0,2,"April 9, 2018 15:15:50",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342391406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,18272,129.12.44.154,FA:16:3E:68:2D:73,2474,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342387407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,47396,129.12.44.154,FA:16:3E:68:2D:73,2368,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342387406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,38602,129.12.44.154,FA:16:3E:68:2D:73,2315,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342387405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,10265,129.12.44.154,FA:16:3E:68:2D:73,2103,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342383408,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,19352,129.12.44.154,FA:16:3E:68:2D:73,2050,0,2,"April 9, 2018 15:15:50",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342383407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,40946,129.12.44.154,FA:16:3E:68:2D:73,1997,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342383406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,34469,129.12.44.154,FA:16:3E:68:2D:73,1944,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342383405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,33400,129.12.44.154,FA:16:3E:68:2D:73,1891,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342379407,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,65503,129.12.44.154,FA:16:3E:68:2D:73,1838,0,1,,Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:42",1523283342379406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,22444,129.12.44.154,FA:16:3E:68:2D:73,1785,0,1,,Connection Flow,123,,0,,,Agent
